loss,grad_norm,learning_rate,epoch,eval_loss,eval_runtime,eval_samples_per_second,eval_steps_per_second,train_runtime,train_samples_per_second,train_steps_per_second,total_flos,train_loss
0.3553,10.683000564575195,4.615284974093265e-05,0.31088082901554404,,,,,,,,,
0.1802,0.9362298846244812,4.602331606217617e-05,0.32124352331606215,,,,,,,,,
0.4211,16.948801040649414,4.589378238341969e-05,0.3316062176165803,,,,,,,,,
0.3444,10.19357967376709,4.576424870466322e-05,0.34196891191709844,,,,,,,,,
0.3727,3.292112350463867,4.563471502590674e-05,0.35233160621761656,,,,,,,,,
0.2666,10.601133346557617,4.550518134715026e-05,0.3626943005181347,,,,,,,,,
0.3763,16.066463470458984,4.537564766839378e-05,0.37305699481865284,,,,,,,,,
0.1644,0.8746780157089233,4.524611398963731e-05,0.38341968911917096,,,,,,,,,
0.297,28.967758178710938,4.511658031088083e-05,0.39378238341968913,,,,,,,,,
0.3196,14.553179740905762,4.498704663212435e-05,0.40414507772020725,,,,,,,,,
0.3114,1.958619475364685,4.485751295336787e-05,0.41450777202072536,,,,,,,,,
0.3053,3.342245101928711,4.47279792746114e-05,0.42487046632124353,,,,,,,,,
0.1235,1.239266037940979,4.459844559585493e-05,0.43523316062176165,,,,,,,,,
0.2225,21.244888305664062,4.446891191709845e-05,0.44559585492227977,,,,,,,,,
0.2731,5.741532325744629,4.433937823834197e-05,0.45595854922279794,,,,,,,,,
0.0918,2.1724438667297363,4.42098445595855e-05,0.46632124352331605,,,,,,,,,
0.2831,0.16696341335773468,4.408031088082902e-05,0.47668393782383417,,,,,,,,,
0.2302,6.799763202667236,4.395077720207254e-05,0.48704663212435234,,,,,,,,,
0.2454,7.893659591674805,4.382124352331606e-05,0.49740932642487046,,,,,,,,,
0.2729,24.247699737548828,4.369170984455959e-05,0.5077720207253886,,,,,,,,,
0.1416,18.175477981567383,4.356217616580311e-05,0.5181347150259067,,,,,,,,,
0.1757,8.121901512145996,4.343264248704663e-05,0.5284974093264249,,,,,,,,,
0.2863,16.17829132080078,4.330310880829015e-05,0.538860103626943,,,,,,,,,
0.2042,2.0332694053649902,4.317357512953368e-05,0.5492227979274611,,,,,,,,,
0.2673,0.4415089190006256,4.304404145077721e-05,0.5595854922279793,,,,,,,,,
0.116,2.872300386428833,4.291450777202073e-05,0.5699481865284974,,,,,,,,,
0.1664,0.39762890338897705,4.278497409326425e-05,0.5803108808290155,,,,,,,,,
0.3166,30.08820915222168,4.265544041450778e-05,0.5906735751295337,,,,,,,,,
0.1329,31.328018188476562,4.25259067357513e-05,0.6010362694300518,,,,,,,,,
0.4368,7.94779109954834,4.239637305699482e-05,0.6113989637305699,,,,,,,,,
0.1235,6.295929908752441,4.226683937823834e-05,0.6217616580310881,,,,,,,,,
0.1771,3.2790563106536865,4.213730569948187e-05,0.6321243523316062,,,,,,,,,
0.2385,5.034942626953125,4.200777202072539e-05,0.6424870466321243,,,,,,,,,
0.3338,4.260004997253418,4.187823834196891e-05,0.6528497409326425,,,,,,,,,
0.2632,1.2780054807662964,4.174870466321243e-05,0.6632124352331606,,,,,,,,,
0.2283,55.923648834228516,4.163212435233161e-05,0.6735751295336787,,,,,,,,,
0.2242,0.554989218711853,4.150259067357513e-05,0.6839378238341969,,,,,,,,,
0.1804,8.758007049560547,4.137305699481865e-05,0.694300518134715,,,,,,,,,
0.1395,11.987765312194824,4.1243523316062174e-05,0.7046632124352331,,,,,,,,,
0.2429,5.018131256103516,4.11139896373057e-05,0.7150259067357513,,,,,,,,,
0.1926,1.7083115577697754,4.098445595854922e-05,0.7253886010362695,,,,,,,,,
0.2144,5.0690484046936035,4.0854922279792744e-05,0.7357512953367875,,,,,,,,,
0.2562,2.6114203929901123,4.072538860103627e-05,0.7461139896373057,,,,,,,,,
0.1324,18.620649337768555,4.05958549222798e-05,0.7564766839378239,,,,,,,,,
0.2021,7.879796028137207,4.046632124352332e-05,0.7668393782383419,,,,,,,,,
0.2427,108.42707824707031,4.033678756476684e-05,0.7772020725388601,,,,,,,,,
0.1603,9.69216537475586,4.020725388601036e-05,0.7875647668393783,,,,,,,,,
0.1646,3.612145185470581,4.007772020725389e-05,0.7979274611398963,,,,,,,,,
0.199,43.136802673339844,3.994818652849741e-05,0.8082901554404145,,,,,,,,,
0.2084,6.162576675415039,3.981865284974093e-05,0.8186528497409327,,,,,,,,,
0.24,0.9270801544189453,3.9689119170984454e-05,0.8290155440414507,,,,,,,,,
0.2056,1.1828700304031372,3.955958549222798e-05,0.8393782383419689,,,,,,,,,
0.1784,38.545875549316406,3.94300518134715e-05,0.8497409326424871,,,,,,,,,
0.2677,3.9781806468963623,3.9300518134715024e-05,0.8601036269430051,,,,,,,,,
0.1897,10.989175796508789,3.917098445595855e-05,0.8704663212435233,,,,,,,,,
0.1343,2.436173915863037,3.904145077720208e-05,0.8808290155440415,,,,,,,,,
0.2673,1.9828544855117798,3.89119170984456e-05,0.8911917098445595,,,,,,,,,
0.2049,15.6752347946167,3.878238341968912e-05,0.9015544041450777,,,,,,,,,
0.2294,1.2327905893325806,3.865284974093264e-05,0.9119170984455959,,,,,,,,,
0.2014,32.26137161254883,3.852331606217617e-05,0.9222797927461139,,,,,,,,,
0.1948,1.8331891298294067,3.839378238341969e-05,0.9326424870466321,,,,,,,,,
0.1088,8.054232597351074,3.826424870466321e-05,0.9430051813471503,,,,,,,,,
0.2646,2.334832191467285,3.8134715025906733e-05,0.9533678756476683,,,,,,,,,
0.1528,2.1845295429229736,3.800518134715026e-05,0.9637305699481865,,,,,,,,,
0.2578,13.581287384033203,3.787564766839378e-05,0.9740932642487047,,,,,,,,,
0.1669,16.60177993774414,3.77461139896373e-05,0.9844559585492227,,,,,,,,,
0.1173,0.0919201448559761,3.761658031088083e-05,0.9948186528497409,,,,,,,,,
,,,1.0,0.14987315237522125,6.3616,304.012,19.02,,,,,
0.0992,17.57073402404785,3.748704663212436e-05,1.005181347150259,,,,,,,,,
0.1202,1.8160219192504883,3.735751295336788e-05,1.0155440414507773,,,,,,,,,
0.1135,11.760565757751465,3.72279792746114e-05,1.0259067357512954,,,,,,,,,
0.2124,0.7821680307388306,3.709844559585492e-05,1.0362694300518134,,,,,,,,,
0.2233,2.2472143173217773,3.696891191709845e-05,1.0466321243523315,,,,,,,,,
0.1941,5.234311580657959,3.683937823834197e-05,1.0569948186528497,,,,,,,,,
0.123,1.5210716724395752,3.670984455958549e-05,1.067357512953368,,,,,,,,,
0.1472,26.70915412902832,3.658031088082901e-05,1.077720207253886,,,,,,,,,
0.0517,2.2228803634643555,3.645077720207254e-05,1.0880829015544042,,,,,,,,,
0.1251,1.224304437637329,3.632124352331606e-05,1.0984455958549222,,,,,,,,,
0.0948,1.6285136938095093,3.619170984455958e-05,1.1088082901554404,,,,,,,,,
0.1314,5.7890448570251465,3.606217616580311e-05,1.1191709844559585,,,,,,,,,
0.1034,0.034779176115989685,3.593264248704664e-05,1.1295336787564767,,,,,,,,,
0.0796,1.628097653388977,3.580310880829016e-05,1.1398963730569949,,,,,,,,,
0.1042,0.032857540994882584,3.567357512953368e-05,1.150259067357513,,,,,,,,,
0.1274,1.8985787630081177,3.55440414507772e-05,1.160621761658031,,,,,,,,,
0.2804,0.5043519735336304,3.541450777202073e-05,1.1709844559585492,,,,,,,,,
0.155,2.628662347793579,3.528497409326425e-05,1.1813471502590673,,,,,,,,,
0.077,2.564089298248291,3.515544041450777e-05,1.1917098445595855,,,,,,,,,
0.141,2.4941351413726807,3.502590673575129e-05,1.2020725388601037,,,,,,,,,
0.1211,1.0977978706359863,3.489637305699482e-05,1.2124352331606219,,,,,,,,,
0.1148,0.029273226857185364,3.476683937823834e-05,1.2227979274611398,,,,,,,,,
0.0774,2.341902256011963,3.463730569948186e-05,1.233160621761658,,,,,,,,,
0.0862,0.7521581053733826,3.450777202072539e-05,1.2435233160621761,,,,,,,,,
0.1777,1.4159536361694336,3.437823834196892e-05,1.2538860103626943,,,,,,,,,
0.1496,1.25433349609375,3.424870466321244e-05,1.2642487046632125,,,,,,,,,
0.1055,21.358999252319336,3.411917098445596e-05,1.2746113989637307,,,,,,,,,
0.341,9.424859046936035,3.398963730569948e-05,1.2849740932642488,,,,,,,,,
0.0928,2.9303476810455322,3.386010362694301e-05,1.2953367875647668,,,,,,,,,
0.05,0.03174217790365219,3.373056994818653e-05,1.305699481865285,,,,,,,,,
0.0299,0.6510551571846008,3.360103626943005e-05,1.3160621761658031,,,,,,,,,
0.0855,1.0027694702148438,3.347150259067357e-05,1.3264248704663213,,,,,,,,,
0.1173,3.265648126602173,3.33419689119171e-05,1.3367875647668392,,,,,,,,,
0.195,5.7553253173828125,3.321243523316062e-05,1.3471502590673574,,,,,,,,,
0.1121,3.3231418132781982,3.308290155440414e-05,1.3575129533678756,,,,,,,,,
0.2295,7.911334037780762,3.295336787564767e-05,1.3678756476683938,,,,,,,,,
0.0627,0.09649994969367981,3.28238341968912e-05,1.378238341968912,,,,,,,,,
0.1442,0.0294985082000494,3.269430051813472e-05,1.38860103626943,,,,,,,,,
0.0338,2.008173942565918,3.256476683937824e-05,1.3989637305699483,,,,,,,,,
0.2055,0.027335576713085175,3.243523316062176e-05,1.4093264248704664,,,,,,,,,
0.092,1.3057987689971924,3.230569948186529e-05,1.4196891191709844,,,,,,,,,
0.1785,2.233370304107666,3.217616580310881e-05,1.4300518134715026,,,,,,,,,
0.0752,0.08298728615045547,3.204663212435233e-05,1.4404145077720207,,,,,,,,,
0.0838,2.979551076889038,3.191709844559586e-05,1.450777202072539,,,,,,,,,
0.0731,0.024087779223918915,3.178756476683938e-05,1.4611398963730569,,,,,,,,,
0.1199,1.8175626993179321,3.16580310880829e-05,1.471502590673575,,,,,,,,,
0.0489,1.5940890312194824,3.152849740932642e-05,1.4818652849740932,,,,,,,,,
0.0618,0.024843813851475716,3.139896373056995e-05,1.4922279792746114,,,,,,,,,
0.2015,9.451826095581055,3.126943005181348e-05,1.5025906735751295,,,,,,,,,
0.1722,0.08551350235939026,3.1139896373057e-05,1.5129533678756477,,,,,,,,,
0.1539,1.6706044673919678,3.101036269430052e-05,1.5233160621761659,,,,,,,,,
0.1135,1.4284275770187378,3.088082901554404e-05,1.533678756476684,,,,,,,,,
0.0859,0.034704022109508514,3.075129533678757e-05,1.5440414507772022,,,,,,,,,
0.1104,6.618293285369873,3.062176165803109e-05,1.5544041450777202,,,,,,,,,
0.1008,5.085611343383789,3.0492227979274614e-05,1.5647668393782384,,,,,,,,,
0.0765,2.464444398880005,3.0362694300518135e-05,1.5751295336787565,,,,,,,,,
0.1237,1.4765539169311523,3.023316062176166e-05,1.5854922279792745,,,,,,,,,
0.1237,1.0980716943740845,3.010362694300518e-05,1.5958549222797926,,,,,,,,,
0.2854,20.379135131835938,2.9974093264248705e-05,1.6062176165803108,,,,,,,,,
0.0542,5.054545879364014,2.9844559585492226e-05,1.616580310880829,,,,,,,,,
0.1229,4.774552822113037,2.9715025906735754e-05,1.6269430051813472,,,,,,,,,
0.1344,0.5824666619300842,2.9585492227979278e-05,1.6373056994818653,,,,,,,,,
0.0362,1.2217777967453003,2.94559585492228e-05,1.6476683937823835,,,,,,,,,
0.0833,0.08362976461648941,2.9326424870466324e-05,1.6580310880829017,,,,,,,,,
0.057,12.304701805114746,2.9196891191709845e-05,1.6683937823834198,,,,,,,,,
0.106,6.53391170501709,2.906735751295337e-05,1.6787564766839378,,,,,,,,,
0.1384,1.4243559837341309,2.8937823834196894e-05,1.689119170984456,,,,,,,,,
0.1188,0.06263624876737595,2.8808290155440415e-05,1.6994818652849741,,,,,,,,,
0.1375,0.666031539440155,2.867875647668394e-05,1.709844559585492,,,,,,,,,
0.1191,0.019485874101519585,2.854922279792746e-05,1.7202072538860103,,,,,,,,,
0.0389,0.10252111405134201,2.8419689119170985e-05,1.7305699481865284,,,,,,,,,
0.171,38.79003143310547,2.8290155440414506e-05,1.7409326424870466,,,,,,,,,
0.0762,1.1027382612228394,2.8160621761658033e-05,1.7512953367875648,,,,,,,,,
0.0983,6.78580904006958,2.8031088082901558e-05,1.761658031088083,,,,,,,,,
0.1416,1.4248607158660889,2.790155440414508e-05,1.7720207253886011,,,,,,,,,
0.0823,1.3132858276367188,2.7772020725388603e-05,1.7823834196891193,,,,,,,,,
0.0899,0.019506903365254402,2.7642487046632128e-05,1.7927461139896375,,,,,,,,,
0.1219,1.3651624917984009,2.751295336787565e-05,1.8031088082901554,,,,,,,,,
0.1239,3.969015598297119,2.7383419689119173e-05,1.8134715025906736,,,,,,,,,
0.1044,4.542003154754639,2.7253886010362694e-05,1.8238341968911918,,,,,,,,,
0.1173,0.24491597712039948,2.712435233160622e-05,1.8341968911917097,,,,,,,,,
0.0716,8.577173233032227,2.699481865284974e-05,1.8445595854922279,,,,,,,,,
0.1405,2.8949601650238037,2.6865284974093264e-05,1.854922279792746,,,,,,,,,
0.1572,2.8911116123199463,2.6735751295336785e-05,1.8652849740932642,,,,,,,,,
0.0606,1.499351143836975,2.6606217616580313e-05,1.8756476683937824,,,,,,,,,
0.0593,1.0257740020751953,2.6476683937823838e-05,1.8860103626943006,,,,,,,,,
0.0478,1.351064682006836,2.634715025906736e-05,1.8963730569948187,,,,,,,,,
0.1679,0.016104280948638916,2.6217616580310883e-05,1.906735751295337,,,,,,,,,
0.0733,8.919073104858398,2.6088082901554407e-05,1.917098445595855,,,,,,,,,
0.0693,0.01740516722202301,2.595854922279793e-05,1.927461139896373,,,,,,,,,
0.1122,0.7750948667526245,2.5829015544041453e-05,1.9378238341968912,,,,,,,,,
0.1321,0.0184949804097414,2.5699481865284974e-05,1.9481865284974094,,,,,,,,,
0.1368,0.036476463079452515,2.55699481865285e-05,1.9585492227979273,,,,,,,,,
0.1165,0.010340713895857334,2.544041450777202e-05,1.9689119170984455,,,,,,,,,
0.1572,35.342620849609375,2.5310880829015544e-05,1.9792746113989637,,,,,,,,,
0.244,1.8211811780929565,2.5181347150259065e-05,1.9896373056994818,,,,,,,,,
0.1237,0.018693195655941963,2.5051813471502593e-05,2.0,,,,,,,,,
,,,2.0,0.16298741102218628,4.1384,467.331,29.238,,,,,
0.0833,3.9198591709136963,2.4922279792746114e-05,2.010362694300518,,,,,,,,,
0.1648,14.4581937789917,2.4792746113989638e-05,2.0207253886010363,,,,,,,,,
0.0739,3.3332386016845703,2.4663212435233163e-05,2.0310880829015545,,,,,,,,,
0.0998,0.3196825385093689,2.4533678756476687e-05,2.0414507772020727,,,,,,,,,
0.1286,0.5436180233955383,2.4404145077720208e-05,2.051813471502591,,,,,,,,,
0.1478,2.974499464035034,2.4274611398963733e-05,2.062176165803109,,,,,,,,,
0.1271,1.4081777334213257,2.4145077720207254e-05,2.0725388601036268,,,,,,,,,
0.0977,4.026865482330322,2.4015544041450778e-05,2.082901554404145,,,,,,,,,
0.0388,2.3355112075805664,2.3886010362694303e-05,2.093264248704663,,,,,,,,,
0.1477,3.425321578979492,2.3756476683937827e-05,2.1036269430051813,,,,,,,,,
0.0504,19.56297492980957,2.3626943005181348e-05,2.1139896373056994,,,,,,,,,
0.0749,0.04830361157655716,2.3497409326424872e-05,2.1243523316062176,,,,,,,,,
0.0577,0.24915646016597748,2.3367875647668393e-05,2.134715025906736,,,,,,,,,
0.0945,2.080308198928833,2.3238341968911918e-05,2.145077720207254,,,,,,,,,
0.0905,5.432570457458496,2.3108808290155442e-05,2.155440414507772,,,,,,,,,
0.0236,0.014141722582280636,2.2979274611398967e-05,2.1658031088082903,,,,,,,,,
0.0719,1.2506014108657837,2.2849740932642488e-05,2.1761658031088085,,,,,,,,,
0.1271,0.8615158796310425,2.2720207253886012e-05,2.186528497409326,,,,,,,,,
0.1191,73.57852172851562,2.2590673575129533e-05,2.1968911917098444,,,,,,,,,
0.0922,1.0014832019805908,2.2461139896373058e-05,2.2072538860103625,,,,,,,,,
0.1504,4.369165420532227,2.2331606217616582e-05,2.2176165803108807,,,,,,,,,
0.0857,2.3544187545776367,2.2202072538860107e-05,2.227979274611399,,,,,,,,,
0.1581,5.935040473937988,2.2072538860103628e-05,2.238341968911917,,,,,,,,,
0.0583,3.800513505935669,2.1943005181347152e-05,2.2487046632124352,,,,,,,,,
0.0704,0.6572904586791992,2.1813471502590673e-05,2.2590673575129534,,,,,,,,,
0.1021,2.0956692695617676,2.1683937823834198e-05,2.2694300518134716,,,,,,,,,
0.1183,1.8332816362380981,2.1554404145077722e-05,2.2797927461139897,,,,,,,,,
0.065,0.04100196063518524,2.1424870466321246e-05,2.290155440414508,,,,,,,,,
0.0645,0.03889486566185951,2.1295336787564767e-05,2.300518134715026,,,,,,,,,
0.0821,1.3853286504745483,2.1165803108808292e-05,2.3108808290155443,,,,,,,,,
0.0699,11.613683700561523,2.1036269430051813e-05,2.321243523316062,,,,,,,,,
0.0376,5.9432196617126465,2.0906735751295337e-05,2.33160621761658,,,,,,,,,
0.097,2.9846115112304688,2.0777202072538862e-05,2.3419689119170983,,,,,,,,,
0.0855,0.009124638512730598,2.0647668393782386e-05,2.3523316062176165,,,,,,,,,
0.0615,2.3693010807037354,2.0518134715025907e-05,2.3626943005181347,,,,,,,,,
0.0891,0.11036095023155212,2.0388601036269432e-05,2.373056994818653,,,,,,,,,
0.0545,2.6048853397369385,2.0259067357512953e-05,2.383419689119171,,,,,,,,,
0.0653,0.0075015174224972725,2.0129533678756477e-05,2.393782383419689,,,,,,,,,
0.0572,1.0940914154052734,2e-05,2.4041450777202074,,,,,,,,,
0.1232,1.105175495147705,1.9870466321243526e-05,2.4145077720207255,,,,,,,,,
0.1136,1.6162762641906738,1.9740932642487047e-05,2.4248704663212437,,,,,,,,,
0.0681,0.13333211839199066,1.961139896373057e-05,2.4352331606217614,,,,,,,,,
0.0448,1.2278523445129395,1.9481865284974093e-05,2.4455958549222796,,,,,,,,,
0.0559,10.544180870056152,1.9352331606217617e-05,2.4559585492227978,,,,,,,,,
0.0774,1.0335339307785034,1.922279792746114e-05,2.466321243523316,,,,,,,,,
0.1254,0.03807803988456726,1.9093264248704666e-05,2.476683937823834,,,,,,,,,
0.1268,0.03088384121656418,1.8963730569948187e-05,2.4870466321243523,,,,,,,,,
0.1006,0.7083813548088074,1.883419689119171e-05,2.4974093264248705,,,,,,,,,
0.0889,0.6006016135215759,1.8704663212435232e-05,2.5077720207253886,,,,,,,,,
0.0285,0.899566113948822,1.8575129533678757e-05,2.518134715025907,,,,,,,,,
0.1128,1.3542110919952393,1.844559585492228e-05,2.528497409326425,,,,,,,,,
0.0869,0.06332401186227798,1.8316062176165806e-05,2.538860103626943,,,,,,,,,
0.0714,0.1392625868320465,1.8186528497409327e-05,2.5492227979274613,,,,,,,,,
0.1279,15.335692405700684,1.805699481865285e-05,2.5595854922279795,,,,,,,,,
0.0367,38.53755569458008,1.7927461139896372e-05,2.5699481865284977,,,,,,,,,
0.0564,3.728900194168091,1.7797927461139897e-05,2.5803108808290154,,,,,,,,,
0.0559,0.08138056844472885,1.766839378238342e-05,2.5906735751295336,,,,,,,,,
0.198,9.322546005249023,1.7538860103626946e-05,2.6010362694300517,,,,,,,,,
0.0651,0.016713308170437813,1.7409326424870467e-05,2.61139896373057,,,,,,,,,
0.1116,1.9204052686691284,1.727979274611399e-05,2.621761658031088,,,,,,,,,
0.0622,5.43855094909668,1.7150259067357512e-05,2.6321243523316062,,,,,,,,,
0.1083,0.636806309223175,1.7020725388601036e-05,2.6424870466321244,,,,,,,,,
0.1145,9.814363479614258,1.689119170984456e-05,2.6528497409326426,,,,,,,,,
0.1065,1.8524225950241089,1.6761658031088085e-05,2.6632124352331608,,,,,,,,,
0.0926,0.3311556875705719,1.6632124352331606e-05,2.6735751295336785,,,,,,,,,
0.0816,5.164525032043457,1.650259067357513e-05,2.6839378238341967,,,,,,,,,
0.0221,0.025491569191217422,1.6373056994818652e-05,2.694300518134715,,,,,,,,,
0.0626,2.7763216495513916,1.6243523316062176e-05,2.704663212435233,,,,,,,,,
0.0833,0.011530650779604912,1.61139896373057e-05,2.715025906735751,,,,,,,,,
0.0857,3.2243785858154297,1.5984455958549225e-05,2.7253886010362693,,,,,,,,,
0.0907,0.07734256982803345,1.5854922279792746e-05,2.7357512953367875,,,,,,,,,
0.0745,19.255367279052734,1.572538860103627e-05,2.7461139896373057,,,,,,,,,
0.0637,4.059963703155518,1.5595854922279792e-05,2.756476683937824,,,,,,,,,
0.038,26.66762351989746,1.5466321243523316e-05,2.766839378238342,,,,,,,,,
0.0581,0.8628859519958496,1.533678756476684e-05,2.77720207253886,,,,,,,,,
0.12,1.1279115676879883,1.5207253886010363e-05,2.7875647668393784,,,,,,,,,
0.0099,0.1804458349943161,1.5077720207253888e-05,2.7979274611398965,,,,,,,,,
0.1401,0.028840357437729836,1.494818652849741e-05,2.8082901554404147,,,,,,,,,
0.0958,3.5612611770629883,1.4818652849740933e-05,2.818652849740933,,,,,,,,,
0.0661,1.7714042663574219,1.4689119170984456e-05,2.8290155440414506,,,,,,,,,
0.0328,0.04120688512921333,1.455958549222798e-05,2.839378238341969,,,,,,,,,
0.0885,0.45188260078430176,1.4430051813471505e-05,2.849740932642487,,,,,,,,,
0.1991,3.8324737548828125,1.4300518134715028e-05,2.860103626943005,,,,,,,,,
0.0262,4.0547380447387695,1.417098445595855e-05,2.8704663212435233,,,,,,,,,
0.0587,0.08594489842653275,1.4041450777202073e-05,2.8808290155440415,,,,,,,,,
0.0627,5.756218433380127,1.3911917098445596e-05,2.8911917098445596,,,,,,,,,
0.0668,1.1661267280578613,1.378238341968912e-05,2.901554404145078,,,,,,,,,
0.0334,1.094935655593872,1.3652849740932645e-05,2.911917098445596,,,,,,,,,
0.0408,0.5148152112960815,1.3523316062176167e-05,2.9222797927461137,,,,,,,,,
0.0807,2.653486490249634,1.339378238341969e-05,2.932642487046632,,,,,,,,,
0.094,11.899195671081543,1.3264248704663213e-05,2.94300518134715,,,,,,,,,
0.0562,0.010340603068470955,1.3134715025906736e-05,2.9533678756476682,,,,,,,,,
0.09,0.515706479549408,1.3005181347150262e-05,2.9637305699481864,,,,,,,,,
0.0791,3.5842816829681396,1.2875647668393784e-05,2.9740932642487046,,,,,,,,,
0.0445,6.305424213409424,1.2746113989637307e-05,2.9844559585492227,,,,,,,,,
0.1356,0.68381267786026,1.261658031088083e-05,2.994818652849741,,,,,,,,,
,,,3.0,0.18443208932876587,4.2029,460.159,28.79,,,,,
0.0242,2.6967549324035645,1.2487046632124353e-05,3.005181347150259,,,,,,,,,
0.0214,0.55003422498703,1.2357512953367877e-05,3.0155440414507773,,,,,,,,,
0.0581,7.447829723358154,1.22279792746114e-05,3.0259067357512954,,,,,,,,,
0.0392,3.5934553146362305,1.2098445595854923e-05,3.0362694300518136,,,,,,,,,
0.0409,0.007992973551154137,1.1968911917098447e-05,3.0466321243523318,,,,,,,,,
0.0893,8.750601768493652,1.183937823834197e-05,3.05699481865285,,,,,,,,,
0.0139,0.008123565465211868,1.1709844559585493e-05,3.0673575129533677,,,,,,,,,
0.0456,0.9685086011886597,1.1580310880829017e-05,3.077720207253886,,,,,,,,,
0.0811,0.00743713416159153,1.145077720207254e-05,3.088082901554404,,,,,,,,,
0.0084,0.6224205493927002,1.1321243523316062e-05,3.098445595854922,,,,,,,,,
0.0514,4.769507884979248,1.1191709844559587e-05,3.1088082901554404,,,,,,,,,
0.0396,0.0090982960537076,1.106217616580311e-05,3.1191709844559585,,,,,,,,,
0.0836,7.008766174316406,1.0932642487046632e-05,3.1295336787564767,,,,,,,,,
0.0263,1.4567357301712036,1.0803108808290157e-05,3.139896373056995,,,,,,,,,
0.0486,0.11955901980400085,1.067357512953368e-05,3.150259067357513,,,,,,,,,
0.0142,0.00980993639677763,1.0544041450777202e-05,3.160621761658031,,,,,,,,,
0.1005,2.741704225540161,1.0414507772020727e-05,3.1709844559585494,,,,,,,,,
0.0305,0.009560610167682171,1.028497409326425e-05,3.1813471502590676,,,,,,,,,
0.1214,3.3139922618865967,1.0155440414507772e-05,3.1917098445595853,,,,,,,,,
0.0526,0.4445493519306183,1.0025906735751297e-05,3.2020725388601035,,,,,,,,,
0.085,0.008941453881561756,9.89637305699482e-06,3.2124352331606216,,,,,,,,,
0.0583,0.008366827853024006,9.766839378238342e-06,3.22279792746114,,,,,,,,,
0.036,7.205126762390137,9.637305699481867e-06,3.233160621761658,,,,,,,,,
0.073,2.924752712249756,9.50777202072539e-06,3.243523316062176,,,,,,,,,
0.0462,14.140745162963867,9.378238341968912e-06,3.2538860103626943,,,,,,,,,
0.0384,0.007644957862794399,9.248704663212436e-06,3.2642487046632125,,,,,,,,,
0.0949,0.00787572655826807,9.11917098445596e-06,3.2746113989637307,,,,,,,,,
0.0984,97.50089263916016,8.989637305699482e-06,3.284974093264249,,,,,,,,,
0.0745,0.006631013471633196,8.860103626943006e-06,3.295336787564767,,,,,,,,,
0.136,0.012053078040480614,8.730569948186529e-06,3.305699481865285,,,,,,,,,
0.0255,0.019518284127116203,8.601036269430052e-06,3.3160621761658033,,,,,,,,,
0.044,0.01945754885673523,8.471502590673576e-06,3.326424870466321,,,,,,,,,
0.0263,0.009996447712182999,8.341968911917099e-06,3.3367875647668392,,,,,,,,,
